Ridge, X, Y
123 , 39.9584 , 12.836
123 , 39.8859 , 12.836
123 , 39.8859 , 12.9085
123 , 39.8134 , 12.9085
123 , 39.8134 , 12.836
123 , 39.8859 , 12.836
123 , 39.8859 , 12.7635
123 , 39.9584 , 12.7635
123 , 39.9584 , 12.691
123 , 40.031 , 12.691
123 , 40.031 , 12.5459
123 , 40.1035 , 12.5459
124 , 34.4469 , 12.691
124 , 34.3744 , 12.691
124 , 34.3744 , 12.6185
124 , 34.4469 , 12.6185
125 , 35.0271 , 12.691
125 , 35.0996 , 12.691
125 , 35.0996 , 12.7635
125 , 35.0271 , 12.7635
125 , 35.0271 , 12.691
125 , 34.9546 , 12.691
125 , 34.9546 , 12.6185
125 , 35.0271 , 12.6185
126 , 41.7714 , 12.691
126 , 41.6264 , 12.691
126 , 41.6264 , 12.6185
126 , 41.7714 , 12.6185
127 , 38.7981 , 12.7635
127 , 38.7256 , 12.7635
127 , 38.7256 , 12.836
127 , 38.7981 , 12.836
127 , 38.7981 , 12.9085
127 , 38.8706 , 12.9085
127 , 38.8706 , 12.9811
127 , 38.9432 , 12.9811
127 , 38.9432 , 13.0536
127 , 38.8706 , 13.0536
127 , 38.8706 , 12.9811
127 , 38.7981 , 12.9811
127 , 38.7981 , 12.9085
127 , 38.7256 , 12.9085
127 , 38.7256 , 12.836
127 , 38.6531 , 12.836
127 , 38.6531 , 12.9085
127 , 38.363 , 12.9085
127 , 38.363 , 12.9811
127 , 38.218 , 12.9811
127 , 38.218 , 13.0536
127 , 38.1454 , 13.0536
127 , 38.1454 , 12.9811
127 , 38.218 , 12.9811
127 , 38.218 , 12.9085
127 , 38.363 , 12.9085
127 , 38.363 , 12.836
127 , 38.6531 , 12.836
127 , 38.6531 , 12.7635
127 , 38.7256 , 12.7635
127 , 38.7256 , 12.691
127 , 38.7981 , 12.691
128 , 42.3516 , 12.7635
128 , 42.4241 , 12.7635
128 , 42.4241 , 12.836
128 , 42.4966 , 12.836
128 , 42.4966 , 12.9085
128 , 42.5692 , 12.9085
128 , 42.5692 , 13.0536
128 , 42.6417 , 13.0536
128 , 42.6417 , 13.1261
128 , 42.7142 , 13.1261
128 , 42.7142 , 13.1986
128 , 42.7867 , 13.1986
128 , 42.7867 , 13.2711
128 , 42.8592 , 13.2711
128 , 42.8592 , 13.3437
128 , 42.7867 , 13.3437
128 , 42.7867 , 13.2711
128 , 42.7142 , 13.2711
128 , 42.7142 , 13.1986
128 , 42.6417 , 13.1986
128 , 42.6417 , 13.1261
128 , 42.5692 , 13.1261
128 , 42.5692 , 13.0536
128 , 42.4966 , 13.0536
128 , 42.4966 , 12.9085
128 , 42.4241 , 12.9085
128 , 42.4241 , 12.836
128 , 42.3516 , 12.836
128 , 42.3516 , 12.7635
128 , 42.2791 , 12.7635
128 , 42.2791 , 12.691
128 , 42.3516 , 12.691
129 , 48.3707 , 12.836
129 , 48.1532 , 12.836
129 , 48.1532 , 12.9085
129 , 48.0807 , 12.9085
129 , 48.0807 , 12.9811
129 , 48.0081 , 12.9811
129 , 48.0081 , 13.0536
129 , 47.8631 , 13.0536
129 , 47.8631 , 12.9811
129 , 48.0081 , 12.9811
129 , 48.0081 , 12.9085
129 , 48.0807 , 12.9085
129 , 48.0807 , 12.836
129 , 48.1532 , 12.836
129 , 48.1532 , 12.7635
129 , 48.3707 , 12.7635
130 , 48.7333 , 12.9811
130 , 48.6608 , 12.9811
130 , 48.6608 , 13.0536
130 , 48.5883 , 13.0536
130 , 48.5883 , 13.1261
130 , 48.5158 , 13.1261
130 , 48.5158 , 13.0536
130 , 48.5883 , 13.0536
130 , 48.5883 , 12.9811
130 , 48.6608 , 12.9811
130 , 48.6608 , 12.9085
130 , 48.7333 , 12.9085
131 , 45.47 , 13.0536
131 , 45.3249 , 13.0536
131 , 45.3249 , 12.9811
131 , 45.47 , 12.9811
132 , 51.9242 , 13.0536
132 , 51.8517 , 13.0536
132 , 51.8517 , 12.9811
132 , 51.9242 , 12.9811
133 , 47.3555 , 13.1261
133 , 47.283 , 13.1261
133 , 47.283 , 13.0536
133 , 47.3555 , 13.0536
134 , 34.0843 , 13.2711
134 , 34.1569 , 13.2711
134 , 34.1569 , 13.5612
134 , 34.5195 , 13.5612
134 , 34.5195 , 13.6337
134 , 34.1569 , 13.6337
134 , 34.1569 , 13.5612
134 , 34.0843 , 13.5612
134 , 34.0843 , 13.2711
134 , 34.0118 , 13.2711
134 , 34.0118 , 13.1986
134 , 34.0843 , 13.1986
135 , 40.9737 , 13.4887
135 , 40.9012 , 13.4887
135 , 40.9012 , 13.6337
135 , 40.8287 , 13.6337
135 , 40.8287 , 13.9238
135 , 40.7562 , 13.9238
135 , 40.7562 , 13.9963
135 , 40.6836 , 13.9963
135 , 40.6836 , 13.9238
135 , 40.7562 , 13.9238
135 , 40.7562 , 13.6337
135 , 40.8287 , 13.6337
135 , 40.8287 , 13.4887
135 , 40.9012 , 13.4887
135 , 40.9012 , 13.1986
135 , 40.9737 , 13.1986
136 , 49.8211 , 13.2711
136 , 49.7486 , 13.2711
136 , 49.7486 , 13.6337
136 , 49.8937 , 13.6337
136 , 49.8937 , 13.5612
136 , 49.9662 , 13.5612
136 , 49.9662 , 13.6337
136 , 49.8937 , 13.6337
136 , 49.8937 , 13.7063
136 , 49.6761 , 13.7063
136 , 49.6761 , 13.7788
136 , 49.4585 , 13.7788
136 , 49.4585 , 13.8513
136 , 49.386 , 13.8513
136 , 49.386 , 13.7788
136 , 49.4585 , 13.7788
136 , 49.4585 , 13.7063
136 , 49.6761 , 13.7063
136 , 49.6761 , 13.2711
136 , 49.7486 , 13.2711
136 , 49.7486 , 13.1986
136 , 49.8211 , 13.1986
137 , 50.6914 , 13.2711
137 , 50.6189 , 13.2711
137 , 50.6189 , 13.1986
137 , 50.6914 , 13.1986
138 , 44.7448 , 13.3437
138 , 44.3822 , 13.3437
138 , 44.3822 , 13.4162
138 , 44.3096 , 13.4162
138 , 44.3096 , 13.4887
138 , 44.2371 , 13.4887
138 , 44.2371 , 13.5612
138 , 44.1646 , 13.5612
138 , 44.1646 , 13.6337
138 , 44.0921 , 13.6337
138 , 44.0921 , 13.7063
138 , 44.0196 , 13.7063
138 , 44.0196 , 13.7788
138 , 43.8745 , 13.7788
138 , 43.8745 , 13.7063
138 , 44.0196 , 13.7063
138 , 44.0196 , 13.6337
138 , 44.0921 , 13.6337
138 , 44.0921 , 13.5612
138 , 44.1646 , 13.5612
138 , 44.1646 , 13.4887
138 , 44.2371 , 13.4887
138 , 44.2371 , 13.4162
138 , 44.3096 , 13.4162
138 , 44.3096 , 13.3437
138 , 44.3822 , 13.3437
138 , 44.3822 , 13.2711
138 , 44.7448 , 13.2711
139 , 46.5578 , 13.3437
139 , 46.2677 , 13.3437
139 , 46.2677 , 13.4162
139 , 46.1226 , 13.4162
139 , 46.1226 , 13.3437
139 , 46.2677 , 13.3437
139 , 46.2677 , 13.2711
139 , 46.5578 , 13.2711
140 , 52.5044 , 13.3437
140 , 52.5769 , 13.3437
140 , 52.5769 , 13.9238
140 , 52.5044 , 13.9238
140 , 52.5044 , 13.9963
140 , 52.4319 , 13.9963
140 , 52.4319 , 13.9238
140 , 52.5044 , 13.9238
140 , 52.5044 , 13.3437
140 , 52.4319 , 13.3437
140 , 52.4319 , 13.2711
140 , 52.5044 , 13.2711
141 , 51.4891 , 13.4887
141 , 51.3441 , 13.4887
141 , 51.3441 , 13.4162
141 , 51.4891 , 13.4162
142 , 38.4355 , 13.5612
142 , 38.2905 , 13.5612
142 , 38.2905 , 13.4887
142 , 38.4355 , 13.4887
143 , 39.6684 , 13.6337
143 , 39.7409 , 13.6337
143 , 39.7409 , 13.7063
143 , 39.6684 , 13.7063
143 , 39.6684 , 13.6337
143 , 39.5958 , 13.6337
143 , 39.5958 , 13.7063
143 , 39.3783 , 13.7063
143 , 39.3783 , 13.6337
143 , 39.5958 , 13.6337
143 , 39.5958 , 13.5612
143 , 39.6684 , 13.5612
144 , 37.2752 , 13.7788
144 , 37.2027 , 13.7788
144 , 37.2027 , 13.8513
144 , 37.3477 , 13.8513
144 , 37.3477 , 13.9238
144 , 37.2027 , 13.9238
144 , 37.2027 , 13.8513
144 , 37.0577 , 13.8513
144 , 37.0577 , 13.9238
144 , 36.9851 , 13.9238
144 , 36.9851 , 13.8513
144 , 37.0577 , 13.8513
144 , 37.0577 , 13.7788
144 , 37.2027 , 13.7788
144 , 37.2027 , 13.7063
144 , 37.2752 , 13.7063
145 , 51.2715 , 14.2864
145 , 51.3441 , 14.2864
145 , 51.3441 , 14.649
145 , 51.2715 , 14.649
145 , 51.2715 , 14.7215
145 , 50.9815 , 14.7215
145 , 50.9815 , 14.649
145 , 51.2715 , 14.649
145 , 51.2715 , 14.2864
145 , 51.199 , 14.2864
145 , 51.199 , 13.7788
145 , 51.2715 , 13.7788
146 , 45.2524 , 13.9963
146 , 45.1799 , 13.9963
146 , 45.1799 , 13.9238
146 , 45.2524 , 13.9238
147 , 54.68 , 13.9963
147 , 54.7525 , 13.9963
147 , 54.7525 , 14.0689
147 , 54.825 , 14.0689
147 , 54.825 , 14.2139
147 , 54.8975 , 14.2139
147 , 54.8975 , 14.2864
147 , 54.9701 , 14.2864
147 , 54.9701 , 15.1567
147 , 54.8975 , 15.1567
147 , 54.8975 , 15.2292
147 , 54.825 , 15.2292
147 , 54.825 , 15.4467
147 , 54.7525 , 15.4467
147 , 54.7525 , 15.5918
147 , 54.68 , 15.5918
147 , 54.68 , 15.8819
147 , 54.6075 , 15.8819
147 , 54.6075 , 15.9544
147 , 54.5349 , 15.9544
147 , 54.5349 , 16.0269
147 , 54.4624 , 16.0269
147 , 54.4624 , 16.462
147 , 54.3899 , 16.462
147 , 54.3899 , 16.5345
147 , 54.0273 , 16.5345
147 , 54.0273 , 16.462
147 , 53.8097 , 16.462
147 , 53.8097 , 16.3895
147 , 53.7372 , 16.3895
147 , 53.7372 , 16.462
147 , 53.6647 , 16.462
147 , 53.6647 , 16.5345
147 , 53.5922 , 16.5345
147 , 53.5922 , 16.462
147 , 53.6647 , 16.462
147 , 53.6647 , 16.0994
147 , 53.5922 , 16.0994
147 , 53.5922 , 15.9544
147 , 53.5197 , 15.9544
147 , 53.5197 , 15.8093
147 , 53.4471 , 15.8093
147 , 53.4471 , 15.3742
147 , 53.5197 , 15.3742
147 , 53.5197 , 15.3017
147 , 53.5922 , 15.3017
147 , 53.5922 , 15.3742
147 , 53.5197 , 15.3742
147 , 53.5197 , 15.8093
147 , 53.5922 , 15.8093
147 , 53.5922 , 15.9544
147 , 53.6647 , 15.9544
147 , 53.6647 , 16.0994
147 , 53.7372 , 16.0994
147 , 53.7372 , 16.317
147 , 53.8097 , 16.317
147 , 53.8097 , 16.3895
147 , 54.0273 , 16.3895
147 , 54.0273 , 16.462
147 , 54.3899 , 16.462
147 , 54.3899 , 16.0269
147 , 54.4624 , 16.0269
147 , 54.4624 , 15.9544
147 , 54.5349 , 15.9544
147 , 54.5349 , 15.8819
147 , 54.6075 , 15.8819
147 , 54.6075 , 15.5918
147 , 54.68 , 15.5918
147 , 54.68 , 15.4467
147 , 54.7525 , 15.4467
147 , 54.7525 , 15.2292
147 , 54.825 , 15.2292
147 , 54.825 , 15.1567
147 , 54.8975 , 15.1567
147 , 54.8975 , 14.2864
147 , 54.825 , 14.2864
147 , 54.825 , 14.2139
147 , 54.7525 , 14.2139
147 , 54.7525 , 14.0689
147 , 54.68 , 14.0689
147 , 54.68 , 13.9963
147 , 54.6075 , 13.9963
147 , 54.6075 , 13.9238
147 , 54.68 , 13.9238
148 , 41.4088 , 14.0689
148 , 41.3363 , 14.0689
148 , 41.3363 , 13.9963
148 , 41.4088 , 13.9963
149 , 46.8478 , 14.0689
149 , 46.7028 , 14.0689
149 , 46.7028 , 13.9963
149 , 46.8478 , 13.9963
150 , 34.1569 , 14.5765
150 , 34.0843 , 14.5765
150 , 34.0843 , 14.1414
150 , 34.1569 , 14.1414
151 , 47.8631 , 14.2139
151 , 47.7906 , 14.2139
151 , 47.7906 , 14.1414
151 , 47.8631 , 14.1414
152 , 48.8059 , 14.2139
152 , 48.6608 , 14.2139
152 , 48.6608 , 14.1414
152 , 48.8059 , 14.1414
153 , 36.55 , 14.3589
153 , 36.6225 , 14.3589
153 , 36.6225 , 14.4315
153 , 36.7676 , 14.4315
153 , 36.7676 , 14.504
153 , 36.6225 , 14.504
153 , 36.6225 , 14.4315
153 , 36.55 , 14.4315
153 , 36.55 , 14.3589
153 , 36.4775 , 14.3589
153 , 36.4775 , 14.2864
153 , 36.55 , 14.2864
154 , 40.031 , 14.3589
154 , 39.8859 , 14.3589
154 , 39.8859 , 14.2864
154 , 40.031 , 14.2864
155 , 35.8973 , 14.4315
155 , 35.8248 , 14.4315
155 , 35.8248 , 14.3589
155 , 35.8973 , 14.3589
156 , 38.6531 , 14.4315
156 , 38.508 , 14.4315
156 , 38.508 , 14.3589
156 , 38.6531 , 14.3589
157 , 42.4966 , 14.4315
157 , 42.5692 , 14.4315
157 , 42.5692 , 14.504
157 , 42.4966 , 14.504
157 , 42.4966 , 14.4315
157 , 42.2791 , 14.4315
157 , 42.2791 , 14.3589
157 , 42.4966 , 14.3589
158 , 49.6036 , 14.504
158 , 49.386 , 14.504
158 , 49.386 , 14.4315
158 , 49.6036 , 14.4315
159 , 53.4471 , 14.5765
159 , 53.8823 , 14.5765
159 , 53.8823 , 14.649
159 , 54.0273 , 14.649
159 , 54.0273 , 14.7215
159 , 53.8823 , 14.7215
159 , 53.8823 , 14.649
159 , 53.4471 , 14.649
159 , 53.4471 , 14.5765
159 , 53.3746 , 14.5765
159 , 53.3746 , 14.504
159 , 53.4471 , 14.504
160 , 34.8095 , 14.649
160 , 34.8821 , 14.649
160 , 34.8821 , 14.7215
160 , 34.9546 , 14.7215
160 , 34.9546 , 14.7941
160 , 35.0271 , 14.7941
160 , 35.0271 , 14.8666
160 , 34.9546 , 14.8666
160 , 34.9546 , 14.7941
160 , 34.8821 , 14.7941
160 , 34.8821 , 14.7215
160 , 34.8095 , 14.7215
160 , 34.8095 , 14.649
160 , 34.737 , 14.649
160 , 34.737 , 14.5765
160 , 34.8095 , 14.5765
161 , 44.2371 , 14.649
161 , 44.3822 , 14.649
161 , 44.3822 , 14.7215
161 , 44.5272 , 14.7215
161 , 44.5272 , 14.7941
161 , 44.5997 , 14.7941
161 , 44.5997 , 14.8666
161 , 44.7448 , 14.8666
161 , 44.7448 , 14.9391
161 , 44.8173 , 14.9391
161 , 44.8173 , 15.0116
161 , 44.8898 , 15.0116
161 , 44.8898 , 15.0841
161 , 44.9623 , 15.0841
161 , 44.9623 , 15.1567
161 , 45.0348 , 15.1567
161 , 45.0348 , 15.2292
161 , 45.1074 , 15.2292
161 , 45.1074 , 15.3017
161 , 45.1799 , 15.3017
161 , 45.1799 , 15.3742
161 , 45.2524 , 15.3742
161 , 45.2524 , 15.4467
161 , 45.1799 , 15.4467
161 , 45.1799 , 15.3742
161 , 45.1074 , 15.3742
161 , 45.1074 , 15.3017
161 , 45.0348 , 15.3017
161 , 45.0348 , 15.2292
161 , 44.9623 , 15.2292
161 , 44.9623 , 15.1567
161 , 44.8898 , 15.1567
161 , 44.8898 , 15.0841
161 , 44.8173 , 15.0841
161 , 44.8173 , 15.0116
161 , 44.7448 , 15.0116
161 , 44.7448 , 14.9391
161 , 44.5997 , 14.9391
161 , 44.5997 , 14.8666
161 , 44.5272 , 14.8666
161 , 44.5272 , 14.7941
161 , 44.3822 , 14.7941
161 , 44.3822 , 14.7215
161 , 44.2371 , 14.7215
161 , 44.2371 , 14.649
161 , 44.1646 , 14.649
161 , 44.1646 , 14.5765
161 , 44.2371 , 14.5765
162 , 43.0768 , 14.7941
162 , 43.7295 , 14.7941
162 , 43.7295 , 14.8666
162 , 43.8745 , 14.8666
162 , 43.8745 , 14.9391
162 , 43.7295 , 14.9391
162 , 43.7295 , 14.8666
162 , 43.0768 , 14.8666
162 , 43.0768 , 14.7941
162 , 42.9318 , 14.7941
162 , 42.9318 , 14.7215
162 , 43.0768 , 14.7215
163 , 35.5347 , 14.8666
163 , 35.6073 , 14.8666
163 , 35.6073 , 14.9391
163 , 35.6798 , 14.9391
163 , 35.6798 , 15.0116
163 , 35.8973 , 15.0116
163 , 35.8973 , 15.0841
163 , 35.6798 , 15.0841
163 , 35.6798 , 15.0116
163 , 35.6073 , 15.0116
163 , 35.6073 , 14.9391
163 , 35.5347 , 14.9391
163 , 35.5347 , 14.8666
163 , 35.4622 , 14.8666
163 , 35.4622 , 14.7941
163 , 35.5347 , 14.7941
164 , 37.8554 , 15.0116
164 , 37.7828 , 15.0116
164 , 37.7828 , 15.0841
164 , 37.7103 , 15.0841
164 , 37.7103 , 15.0116
164 , 37.7828 , 15.0116
164 , 37.7828 , 14.7941
164 , 37.8554 , 14.7941
165 , 48.4433 , 14.9391
165 , 48.5158 , 14.9391
165 , 48.5158 , 15.0116
165 , 48.5883 , 15.0116
165 , 48.5883 , 15.0841
165 , 48.6608 , 15.0841
165 , 48.6608 , 15.1567
165 , 48.7333 , 15.1567
165 , 48.7333 , 15.2292
165 , 48.8059 , 15.2292
165 , 48.8059 , 15.3017
165 , 48.8784 , 15.3017
165 , 48.8784 , 15.3742
165 , 48.9509 , 15.3742
165 , 48.9509 , 15.5918
165 , 49.0234 , 15.5918
165 , 49.0234 , 15.6643
165 , 49.0959 , 15.6643
165 , 49.0959 , 15.7368
165 , 49.0234 , 15.7368
165 , 49.0234 , 15.6643
165 , 48.9509 , 15.6643
165 , 48.9509 , 15.5918
165 , 48.8784 , 15.5918
165 , 48.8784 , 15.3742
165 , 48.8059 , 15.3742
165 , 48.8059 , 15.3017
165 , 48.7333 , 15.3017
165 , 48.7333 , 15.2292
165 , 48.6608 , 15.2292
165 , 48.6608 , 15.1567
165 , 48.5883 , 15.1567
165 , 48.5883 , 15.0841
165 , 48.5158 , 15.0841
165 , 48.5158 , 15.0116
165 , 48.4433 , 15.0116
165 , 48.4433 , 14.9391
165 , 48.3707 , 14.9391
165 , 48.3707 , 14.7941
165 , 48.4433 , 14.7941
166 , 36.405 , 15.0116
166 , 36.4775 , 15.0116
166 , 36.4775 , 15.0841
166 , 36.55 , 15.0841
166 , 36.55 , 15.2292
166 , 36.6225 , 15.2292
166 , 36.6225 , 15.3017
166 , 36.6951 , 15.3017
166 , 36.6951 , 15.4467
166 , 36.7676 , 15.4467
166 , 36.7676 , 15.5193
166 , 36.8401 , 15.5193
166 , 36.8401 , 15.5918
166 , 36.7676 , 15.5918
166 , 36.7676 , 15.5193
166 , 36.6951 , 15.5193
166 , 36.6951 , 15.4467
166 , 36.6225 , 15.4467
166 , 36.6225 , 15.3017
166 , 36.55 , 15.3017
166 , 36.55 , 15.2292
166 , 36.4775 , 15.2292
166 , 36.4775 , 15.0841
166 , 36.405 , 15.0841
166 , 36.405 , 15.0116
166 , 36.3325 , 15.0116
166 , 36.3325 , 14.9391
166 , 36.405 , 14.9391
167 , 40.1035 , 15.0116
167 , 40.2485 , 15.0116
167 , 40.2485 , 15.0841
167 , 40.321 , 15.0841
167 , 40.321 , 15.1567
167 , 40.2485 , 15.1567
167 , 40.2485 , 15.0841
167 , 40.1035 , 15.0841
167 , 40.1035 , 15.0116
167 , 39.9584 , 15.0116
167 , 39.9584 , 15.0841
167 , 39.8859 , 15.0841
167 , 39.8859 , 15.1567
167 , 39.8134 , 15.1567
167 , 39.8134 , 15.0841
167 , 39.8859 , 15.0841
167 , 39.8859 , 15.0116
167 , 39.9584 , 15.0116
167 , 39.9584 , 14.9391
167 , 40.1035 , 14.9391
168 , 46.4127 , 15.0116
168 , 46.3402 , 15.0116
168 , 46.3402 , 14.9391
168 , 46.4127 , 14.9391
169 , 47.7181 , 15.0116
169 , 47.6456 , 15.0116
169 , 47.6456 , 15.1567
169 , 47.573 , 15.1567
169 , 47.573 , 15.2292
169 , 47.428 , 15.2292
169 , 47.428 , 15.1567
169 , 47.573 , 15.1567
169 , 47.573 , 15.0116
169 , 47.6456 , 15.0116
169 , 47.6456 , 14.9391
169 , 47.7181 , 14.9391
170 , 41.4088 , 15.1567
170 , 41.4814 , 15.1567
170 , 41.4814 , 15.3017
170 , 41.4088 , 15.3017
170 , 41.4088 , 15.1567
170 , 41.3363 , 15.1567
170 , 41.3363 , 15.0841
170 , 41.4088 , 15.0841
171 , 50.1837 , 15.4467
171 , 50.2563 , 15.4467
171 , 50.2563 , 15.5193
171 , 50.1837 , 15.5193
171 , 50.1837 , 15.4467
171 , 50.1112 , 15.4467
171 , 50.1112 , 15.0841
171 , 50.1837 , 15.0841
172 , 51.1265 , 15.1567
172 , 51.054 , 15.1567
172 , 51.054 , 15.0841
172 , 51.1265 , 15.0841
173 , 39.3058 , 15.3017
173 , 39.0882 , 15.3017
173 , 39.0882 , 15.2292
173 , 39.3058 , 15.2292
174 , 40.7562 , 15.5193
174 , 40.8287 , 15.5193
174 , 40.8287 , 15.5918
174 , 40.7562 , 15.5918
174 , 40.7562 , 15.5193
174 , 40.6836 , 15.5193
174 , 40.6836 , 15.3742
174 , 40.7562 , 15.3742
175 , 49.4585 , 15.5193
175 , 49.386 , 15.5193
175 , 49.386 , 15.3742
175 , 49.4585 , 15.3742
176 , 38.5806 , 15.6643
176 , 38.508 , 15.6643
176 , 38.508 , 15.5193
176 , 38.5806 , 15.5193
177 , 46.1226 , 15.7368
177 , 45.9776 , 15.7368
177 , 45.9776 , 15.6643
177 , 46.1226 , 15.6643
178 , 52.4319 , 15.7368
178 , 52.5044 , 15.7368
178 , 52.5044 , 15.8093
178 , 52.5769 , 15.8093
178 , 52.5769 , 15.8819
178 , 52.6494 , 15.8819
178 , 52.6494 , 15.9544
178 , 52.7945 , 15.9544
178 , 52.7945 , 16.0269
178 , 52.6494 , 16.0269
178 , 52.6494 , 15.9544
178 , 52.5769 , 15.9544
178 , 52.5769 , 15.8819
178 , 52.5044 , 15.8819
178 , 52.5044 , 15.8093
178 , 52.4319 , 15.8093
178 , 52.4319 , 15.7368
178 , 52.3593 , 15.7368
178 , 52.3593 , 15.8093
178 , 52.2143 , 15.8093
178 , 52.2143 , 15.7368
178 , 52.3593 , 15.7368
178 , 52.3593 , 15.6643
178 , 52.4319 , 15.6643
179 , 43.657 , 15.8819
179 , 43.3669 , 15.8819
179 , 43.3669 , 15.9544
179 , 43.2944 , 15.9544
179 , 43.2944 , 16.0269
179 , 43.0768 , 16.0269
179 , 43.0768 , 15.9544
179 , 43.2944 , 15.9544
179 , 43.2944 , 15.8819
179 , 43.3669 , 15.8819
179 , 43.3669 , 15.8093
179 , 43.657 , 15.8093
180 , 42.2066 , 16.0269
180 , 42.2791 , 16.0269
180 , 42.2791 , 16.0994
180 , 42.3516 , 16.0994
180 , 42.3516 , 16.2444
180 , 42.4241 , 16.2444
180 , 42.4241 , 16.462
180 , 42.4966 , 16.462
180 , 42.4966 , 16.607
180 , 42.5692 , 16.607
180 , 42.5692 , 16.6796
180 , 42.6417 , 16.6796
180 , 42.6417 , 16.8971
180 , 42.7142 , 16.8971
180 , 42.7142 , 16.9696
180 , 42.7867 , 16.9696
180 , 42.7867 , 17.0422
180 , 42.7142 , 17.0422
180 , 42.7142 , 16.9696
180 , 42.6417 , 16.9696
180 , 42.6417 , 16.8971
180 , 42.5692 , 16.8971
180 , 42.5692 , 16.6796
180 , 42.4966 , 16.6796
180 , 42.4966 , 16.607
180 , 42.4241 , 16.607
180 , 42.4241 , 16.462
180 , 42.3516 , 16.462
180 , 42.3516 , 16.2444
180 , 42.2791 , 16.2444
180 , 42.2791 , 16.0994
180 , 42.2066 , 16.0994
180 , 42.2066 , 16.0269
180 , 42.134 , 16.0269
180 , 42.134 , 15.8819
180 , 42.2066 , 15.8819
181 , 36.9126 , 16.0269
181 , 36.7676 , 16.0269
181 , 36.7676 , 15.9544
181 , 36.9126 , 15.9544
182 , 39.9584 , 16.317
182 , 40.031 , 16.317
182 , 40.031 , 16.3895
182 , 40.1035 , 16.3895
182 , 40.1035 , 16.462
182 , 40.176 , 16.462
182 , 40.176 , 16.5345
182 , 40.1035 , 16.5345
182 , 40.1035 , 16.462
182 , 40.031 , 16.462
182 , 40.031 , 16.3895
182 , 39.8859 , 16.3895
182 , 39.8859 , 16.462
182 , 39.7409 , 16.462
182 , 39.7409 , 16.5345
182 , 39.6684 , 16.5345
182 , 39.6684 , 16.462
182 , 39.7409 , 16.462
182 , 39.7409 , 16.3895
182 , 39.8859 , 16.3895
182 , 39.8859 , 16.0269
182 , 39.9584 , 16.0269
183 , 44.2371 , 16.1719
183 , 44.3096 , 16.1719
183 , 44.3096 , 16.2444
183 , 44.2371 , 16.2444
183 , 44.2371 , 16.1719
183 , 44.1646 , 16.1719
183 , 44.1646 , 16.0269
183 , 44.2371 , 16.0269
184 , 47.428 , 16.0994
184 , 47.3555 , 16.0994
184 , 47.3555 , 16.317
184 , 47.283 , 16.317
184 , 47.283 , 16.5345
184 , 47.2104 , 16.5345
184 , 47.2104 , 16.607
184 , 47.1379 , 16.607
184 , 47.1379 , 16.6796
184 , 47.0654 , 16.6796
184 , 47.0654 , 16.607
184 , 47.1379 , 16.607
184 , 47.1379 , 16.5345
184 , 47.2104 , 16.5345
184 , 47.2104 , 16.317
184 , 47.283 , 16.317
184 , 47.283 , 16.0994
184 , 47.3555 , 16.0994
184 , 47.3555 , 16.0269
184 , 47.428 , 16.0269
185 , 35.8248 , 16.1719
185 , 35.8973 , 16.1719
185 , 35.8973 , 16.2444
185 , 35.9699 , 16.2444
185 , 35.9699 , 16.3895
185 , 36.405 , 16.3895
185 , 36.405 , 16.462
185 , 36.4775 , 16.462
185 , 36.4775 , 16.5345
185 , 36.55 , 16.5345
185 , 36.55 , 16.607
185 , 36.6225 , 16.607
185 , 36.6225 , 16.6796
185 , 36.6951 , 16.6796
185 , 36.6951 , 16.8246
185 , 36.6225 , 16.8246
185 , 36.6225 , 16.6796
185 , 36.55 , 16.6796
185 , 36.55 , 16.607
185 , 36.4775 , 16.607
185 , 36.4775 , 16.5345
185 , 36.405 , 16.5345
185 , 36.405 , 16.462
185 , 35.8973 , 16.462
185 , 35.8973 , 16.5345
185 , 35.8248 , 16.5345
185 , 35.8248 , 16.607
185 , 35.6798 , 16.607
185 , 35.6798 , 16.5345
185 , 35.8248 , 16.5345
185 , 35.8248 , 16.462
185 , 35.8973 , 16.462
185 , 35.8973 , 16.2444
185 , 35.8248 , 16.2444
185 , 35.8248 , 16.1719
185 , 35.7523 , 16.1719
185 , 35.7523 , 16.0994
185 , 35.8248 , 16.0994
186 , 45.47 , 16.1719
186 , 45.3974 , 16.1719
186 , 45.3974 , 16.2444
186 , 45.3249 , 16.2444
186 , 45.3249 , 16.317
186 , 45.2524 , 16.317
186 , 45.2524 , 16.3895
186 , 45.1799 , 16.3895
186 , 45.1799 , 16.5345
186 , 45.1074 , 16.5345
186 , 45.1074 , 16.607
186 , 45.0348 , 16.607
186 , 45.0348 , 16.5345
186 , 45.1074 , 16.5345
186 , 45.1074 , 16.3895
186 , 45.1799 , 16.3895
186 , 45.1799 , 16.317
186 , 45.2524 , 16.317
186 , 45.2524 , 16.2444
186 , 45.3249 , 16.2444
186 , 45.3249 , 16.1719
186 , 45.3974 , 16.1719
186 , 45.3974 , 16.0994
186 , 45.47 , 16.0994
187 , 51.5616 , 16.1719
187 , 51.4891 , 16.1719
187 , 51.4891 , 16.462
187 , 51.4166 , 16.462
187 , 51.4166 , 16.1719
187 , 51.4891 , 16.1719
187 , 51.4891 , 16.0994
187 , 51.5616 , 16.0994
188 , 34.8095 , 16.2444
188 , 34.737 , 16.2444
188 , 34.737 , 16.317
188 , 34.6645 , 16.317
188 , 34.6645 , 16.2444
